Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
1294,Ravenclaw,Alyson,Vickers,1997-02-03,Right,24776,-351.671914476193,3.77024233245011,3.51671914476193,6.152,431.345876308007,578.888092015802,7.13002608429449,1058.95597224339,10.2400734302532,2.49677522886599,-230.08045,-12.09
1295,Slytherin,Garrett,Getz,2000-04-09,Right,48966,-404.97960787717,-6.69596389491287,4.0497960787717,-5.821,-232.693734632649,438.178363267194,4.24304079532691,1045.54430333499,10.7367001347989,1.05789460910438,-251.55271,-56.57
1296,Ravenclaw,Saul,Thornton,1999-04-09,Left,44461,-634.553055829785,4.40664639893852,6.34553055829785,3.731,329.197357843593,600.613194253312,5.62724578097823,1049.33459141036,8.6492449399442,-1.01663674055909,-230.97694,1.05
1297,Hufflepuff,Darwin,Gillespie,1998-10-04,Left,57106,399.928373404717,3.84604826494951,-3.99928373404718,4.792,-680.475729393985,424.357274511839,7.35404321500049,1062.40864845367,,-0.206139775770075,-243.82852,-37.9
1298,Ravenclaw,Tiffany,Wagoner,2001-05-05,Right,86223,-586.737042992574,4.2315510143819,5.86737042992574,6.517,908.560466565862,745.396219876123,6.25148176975978,1076.76165382065,11.0827031387572,-1.0812281899316,-227.55277,-51.78
1299,Ravenclaw,Lauretta,Edge,1997-07-18,Right,52042,-274.694390777154,5.74263434962582,2.74694390777154,7.068,356.06261058695,593.556365311729,5.54619911091035,1057.58530166362,7.32413353913424,-0.956084276432992,-230.88735,-9.45
1300,Slytherin,Les,Asher,2001-06-18,Right,37829,-560.18496322536,-4.60583944123505,5.6018496322536,-2.965,-475.193068154185,429.259215630373,5.23672305778067,1044.58895837694,9.9042923973726,-0.109800008939346,-246.50998,-49.7
1301,Gryffindor,Richie,Mcmanus,1997-07-06,Left,51384,373.85159405223,-4.92089967421043,-3.7385159405223,5.275,-394.979188154151,604.846844302122,-5.93551715533004,947.752275712042,1.24571145832241,0.93469199634216,-251.72993,189.47
1302,Hufflepuff,Alice,Novak,2000-06-27,Left,64855,503.211515939939,5.11497454959626,-5.03211515939939,6.342,-928.1155973514,518.144552072186,0.486175636110294,1071.41857390772,7.62008514303927,0.462790382837069,-244.66899,76.83
1303,Hufflepuff,Ivonne,Binder,1999-12-03,Left,80251,209.941291791798,4.80115062394777,-2.09941291791798,6.005,-869.426583849364,353.980492145471,5.56062436660939,1090.29017013025,3.5240943965205,1.09007489940156,-243.62155,-103.27
1304,Gryffindor,Trena,Crain,1998-11-18,Left,73027,307.493072380362,-6.88715391061472,-3.07493072380362,3.386,-248.425594403729,595.626306816489,-4.09184949959594,,1.79665905072013,-0.132838003834061,-254.14671,120.61
1305,Slytherin,Shelby,Hough,1997-11-01,Right,71379,-341.747360176531,-6.97531521068058,3.41747360176531,-5.299,-359.053192716822,413.02339796903,4.04032157728815,1050.12627171309,8.72212216153809,1.24542919369014,-253.75329,-95.42
1306,Hufflepuff,Denver,Whitney,1997-07-05,Left,49006,528.243161758188,4.76666587915237,-5.28243161758188,7.129,-330.876789328884,391.491869671543,5.40278111008717,1039.04875920167,2.81391562547956,0.538434849696387,-242.76544,-24.64
1307,Ravenclaw,Lindsey,Horowitz,2000-03-25,Left,49372,-509.170965167132,4.50415854873578,5.09170965167132,5.235,781.340079584956,610.544073808964,3.62339793986839,1043.59713056016,5.19978063928476,-0.353521274019753,-230.6434,-0.76
1308,Ravenclaw,Nita,Girard,2001-10-22,Right,48294,-563.235104228475,1.06088482072753,5.63235104228475,3.858,516.532911783726,646.434155008971,4.46563054134416,1040.39158967802,9.45101602628814,-0.247224637438332,-233.20823,6.49
1309,Gryffindor,Ivory,Pendergrass,1997-04-28,Right,38984,316.813840898282,-7.97609571239447,-3.16813840898282,3.168,-538.734627322296,589.238228935163,-3.26027031575152,945.782688669939,5.35929961137641,-1.83269263651595,-253.72956,168.14
1310,Ravenclaw,Gaye,Kimble,1999-02-14,Left,26901,-726.368291347055,4.67735702988626,7.26368291347055,2.2,205.223913782283,510.279563792782,3.81496806833581,1021.83217954963,3.83818281914247,-0.267223314739855,-232.93177,28.8
1311,Hufflepuff,Vicky,Soto,2000-02-17,Left,66804,439.970347734648,6.84068504625397,-4.39970347734648,4.533,-604.960005823309,393.335885988814,6.39118502524821,1055.39994598445,4.75730126918935,-0.468515562718151,-243.78583,-32.65
1312,Hufflepuff,Curtis,Nunez,1997-09-17,Left,19531,860.858185827578,5.48171074569389,-8.60858185827578,5.329,-371.170851396371,345.050359692306,4.7344780407216,1039.40969178467,4.36091189364821,0.436388461258462,-245.79261,30
1313,Gryffindor,Elden,Word,1997-05-20,Right,43883,378.125265064916,-6.24806101698295,-3.78125265064916,4.454,-465.202540614593,563.776316929178,,945.997933222806,1.62343818407448,0.0435281918887647,-253.22216,170.02
1314,Hufflepuff,Dionne,Ingraham,2001-07-27,Right,45798,569.642008318855,3.68374165521846,-5.69642008318855,7.054,-289.036459809435,395.385607815368,7.3304292132855,1036.03138370044,4.72228245601443,-1.6828618722157,-242.86968,-42.43
1315,Hufflepuff,Easter,Searcy,1999-11-21,Left,22478,686.366323236814,4.13643618320175,-6.86366323236814,3.918,-359.390345949047,384.457200777486,4.40263104877729,1039.56076047029,6.07167095033726,2.44593156564427,-245.97086,37.5
1316,Hufflepuff,Ruben,Hyman,1999-01-24,Right,32438,560.40518208173,7.27134111395042,-5.6040518208173,3.446,-495.685970882917,388.923506216795,2.9165886931839,1042.14804949927,4.10015042563442,0.283631921084639,-244.67567,63.26
1317,Slytherin,Lia,Layton,2000-06-27,Right,50425,-473.153336266195,-5.72058218979556,4.73153336266195,-8.724,-570.927377482222,358.79774496285,4.51968385852268,1073.11984977776,11.2272479749221,-1.07535934775307,-254.08147,-83.95
1318,Slytherin,Luisa,Ritchie,1998-05-25,Right,57874,-508.824593921847,-3.89379566623993,5.08824593921847,-3.18,-552.414097858996,413.542494838755,5.92199279011115,1028.29091378998,7.74397737609784,-0.47762667644655,-248.24301,-68.3
1319,Hufflepuff,Della,Kirkwood,1999-08-06,Right,32756,536.596063309707,5.67757592768474,-5.36596063309707,4.552,-487.346304288289,426.856959133828,2.87803256299511,1042.32373765122,5.39859902950744,0.0435495989848193,-244.07179,64.01
1320,Gryffindor,Gale,Redmon,2001-09-15,Left,28231,525.90954013423,,-5.2590954013423,3.886,-692.856700231131,566.397404480156,-6.16341488186274,922.488080597113,1.93203207004456,-0.941738366948923,-255.26949,242.28
1321,Gryffindor,Cecil,Jeffries,1998-04-08,Left,56105,215.495868698628,-7.2330341994277,-2.15495868698628,3.016,-740.745684014104,581.358125018448,-3.337575677433,976.586495916417,5.86084777595617,1.28218560717085,-253.60766,132.23
1322,Hufflepuff,Jennie,Easterling,2000-06-14,Left,45652,557.632886416962,6.09039326011915,-5.57632886416962,4.226,-509.251053792878,,7.36032770047177,1043.9224361497,7.19210258763058,0.232292262371631,-243.7039,-2.11
1323,Gryffindor,Kimberlee,Brand,1998-05-06,Left,83705,106.072556851305,-5.78620830489808,-1.06072556851305,4.275,-486.598550801428,598.560509873768,-6.46269664213932,949.690748055759,-1.29507086700123,-0.439212354635367,-253.10627,137.77
1324,Ravenclaw,Homer,Matlock,1999-04-13,Right,43371,-540.291542792272,7.64017230716189,5.40291542792272,5.241,690.545588923053,,4.38464380854016,,8.84172957280168,0.321992607627234,-227.02916,23.91
1325,Gryffindor,Ariel,Lilley,2001-04-14,Left,65375,409.044285980441,-4.00956183425999,-4.09044285980441,5.396,-496.690037880729,633.898520701414,-5.8440529193102,956.202539870547,2.24588165917268,1.64243254418254,-251.8144,190.15
1326,Ravenclaw,Leone,Loera,1997-07-16,Left,69621,-428.924765965468,3.65673894730488,4.28924765965468,6.107,491.995422517829,610.222347707777,3.44180563070406,1042.096395452,4.54226587165886,0.152056399436887,-233.07807,-17.24
1327,Ravenclaw,Augusta,Graham,1998-01-01,Right,32682,-507.138151710788,4.82212620310653,5.07138151710787,2.926,436.548527153149,570.715640274539,4.38775264013721,1042.08485145473,7.26335784268269,1.99409051699689,-232.46216,26.79
1328,Gryffindor,Christi,Dykes,1999-04-18,Right,73048,678.355672204526,-4.31211822402104,-6.78355672204526,4.584,-337.224944217728,650.371405358183,-3.77714413938664,955.900916001297,4.82316085293669,-1.08774233342102,-253.95703,173.76
1329,Gryffindor,Terry,Guillory,1998-08-02,Left,56742,628.366270856493,-6.13507618773775,-6.28366270856493,3.67,-405.392070044846,592.97705053025,-3.35232996563119,947.193514540028,4.25881829494404,-0.0370190441341482,-255.42444,163.21
1330,Gryffindor,Fermin,Shockley,2001-03-28,Left,65146,610.482082545116,-4.61778502590308,-6.10482082545116,2.952,-870.835815078016,613.463771516686,-5.79264307439754,952.10373469371,4.45427307980283,-0.933209860863395,-256.97819,218.63
1331,Hufflepuff,Melba,Cornelius,1999-04-11,Left,54668,695.226981603085,2.89607952680317,-6.95226981603085,7.129,-640.181429996387,427.773318281209,1.95825920172575,1065.94794895019,5.15149546116223,1.68991068347352,-246.58968,11.84
1332,Ravenclaw,Dena,Bowles,2000-09-28,Left,65606,-670.070190527668,3.35218365003449,6.70070190527668,4.426,400.009754020068,603.796497559196,6.14770713232969,1036.86105003748,6.57434193426988,-1.51888824271087,-231.80143,-38.42
1333,Hufflepuff,Wilfred,Sheffield,1999-07-18,Right,45501,477.994212212487,4.63762239411375,-4.77994212212487,7.123,-663.651270825755,458.443517107544,3.35157092776573,1056.80342181273,6.36576560897825,1.56537800275001,-242.50524,34.4
1334,Ravenclaw,Jere,Bogan,1999-05-13,Right,48008,-799.981330279789,2.98056333511873,7.9998133027979,2.753,608.350214308696,618.429580899012,5.25557292789163,1045.33994564413,8.14032359340538,0.376384935583593,-230.72544,-15.19
1335,Slytherin,Suzan,Bragg,1998-06-16,Right,62967,,-4.73597799796657,4.095597030225,-7.284,-403.196182677887,406.558305841315,3.00186197452628,1048.56480115813,8.52451385817322,0.162836046078186,-253.47663,-52.24
1336,Ravenclaw,Johnnie,Lassiter,2001-02-12,Left,26481,-473.682412227249,8.62110382881755,4.73682412227249,4.625,755.80798695,572.238194739632,3.40898013276348,1074.13895472859,6.22863670608193,-0.132504514417687,-227.73971,26.56
1337,Hufflepuff,Brandie,Lerner,2000-09-22,Left,69453,255.071502364585,6.02853222220405,-2.55071502364585,2.563,-387.518739510562,435.337475661427,0.807471917261902,1040.86876437909,1.45188196451268,-0.815692935687648,-245.53957,33.64
1338,Ravenclaw,Tanya,Farrar,1997-12-08,Right,62709,-638.69596898903,7.47005476427323,6.3869596898903,5.546,626.593782202971,615.46916480463,6.00749876152287,1049.08366406099,5.6365141376957,-0.506160616890499,-227.63075,-23.64
1339,Hufflepuff,Lorri,Dagostino,1997-02-04,Left,88959,331.870371608835,2.93330147461053,-3.31870371608835,7.832,-1086.4968348888,,0.945562069518191,1098.95820054091,6.22444669156843,0.0339235805105067,-245.02991,-17.8
1340,Slytherin,Napoleon,Silver,1998-07-09,Left,50301,-483.280925481161,-2.56635613068848,4.83280925481161,-4.427,-464.006434405556,416.864368744589,4.50279456645574,1027.43940860527,7.44303496468581,0.0361926425517664,-248.43755,-30.25
1341,Ravenclaw,Shari,Bernier,1999-12-02,Left,82081,-426.1930940699,5.87578136140428,4.261930940699,7.068,294.931768449215,615.33523174043,6.92669554657447,1052.00753009889,6.53313601132901,-1.34441928498213,-230.69812,-52.58
1342,Hufflepuff,Tonia,Fournier,1999-06-19,Right,,566.036799519366,1.50859328963854,-5.66036799519366,7.589,-792.805376147716,459.503977039167,5.48004835424323,1073.34618837502,9.91995048186997,0.174075432942227,-244.29845,-15.74
1343,Slytherin,Dorsey,Creighton,1998-10-04,Right,46746,-437.911338990218,-7.41768548593875,4.37911338990218,-6.856,-330.791002963514,404.713887405719,5.9892323102265,1049.18847256407,11.8602771130485,0.231840929468261,-252.4308,-85.84
1344,Ravenclaw,Latoya,Gifford,2001-06-23,Right,20878,-559.042646527002,5.49014528799561,5.59042646527002,4.027,480.818770811692,559.954766324982,2.60591625859269,1044.68869090599,5.41288561242587,1.38318168708866,-230.72708,47.97
1345,Hufflepuff,Porter,Healy,1998-09-17,Right,52262,,4.63584877356563,-5.00398918055176,4.203,-323.856200531706,453.818818122113,2.68907321674727,1033.48326048039,4.41122819111452,0.881427523879249,-245.23264,43.25
1346,Slytherin,Morton,Grantham,1997-10-16,Left,44176,-570.267903626265,-7.02245166227918,5.70267903626265,-3.426,-626.710518112532,359.812209328122,8.74704801658505,1054.70900967836,10.9816756722511,0.33965272718122,-248.55556,-140.12
1347,Hufflepuff,Kristine,Burdick,1997-06-29,Left,58367,449.457276096115,6.48556305985911,-4.49457276096115,5.835,-427.275108338636,352.64728167673,5.32148902846207,1047.27512409201,1.245529776066,-1.38889264438325,-243.25635,-42.01
1348,Gryffindor,Pablo,Rome,1997-01-20,Left,57921,299.399393357766,-6.24097296136712,-2.99399393357766,4.485,-345.665831511009,594.909003354728,-3.81618109235608,967.106509768812,3.44256466289528,0.217319820640249,-251.84858,130.93
1349,Slytherin,Genaro,Keyes,1997-04-04,Right,40611,-531.386262886115,-3.38972290529759,5.31386262886115,-5.633,-643.556909869271,380.043681992319,3.05894680707879,1075.05358931882,9.62975813016278,1.55230600773326,-249.56645,-45.64
1350,Slytherin,Estela,Burleson,2001-03-26,Left,70883,-404.21770982976,-3.37518708443636,4.0421770982976,-3.822,-505.120284320575,420.060148631893,4.25275491228089,1027.1387998219,6.30751794654164,-1.93239034735053,-250.42555,-56.6
1351,Ravenclaw,Stacia,Tillery,1998-10-29,Right,39375,-265.929121381591,3.55823740807987,2.6592912138159,6.312,,626.267424357834,4.51947851043132,1061.07349012714,9.60408252324609,-0.734199999979429,-231.67841,13.82
1352,Ravenclaw,Marty,Wooley,1997-12-24,Left,45086,-428.144496510646,5.51678064676523,4.28144496510646,5.753,402.890485144641,645.51164643277,5.60662265833106,1058.93064125963,10.1894915788788,-0.0792823891991479,-229.4998,19.09
1353,Ravenclaw,Sebastian,Gaines,1997-10-23,Right,46628,-744.448660007146,4.16018845722637,7.44448660007146,2.652,678.959439889191,608.71787704743,5.51599913740792,1059.92500513833,8.60749665434822,0.099460321239818,-230.08542,-23.09
1354,Hufflepuff,Ahmad,Barnette,2000-05-01,Left,32265,735.711828830301,6.53291755167349,-7.35711828830301,3.533,-484.092608089442,412.763325574271,5.20924624307154,1040.47525269368,7.36019982345613,-0.565621216820066,-245.3614,55.69
1355,Ravenclaw,Sabina,Fox,1997-04-08,Left,23382,-557.50973691718,4.9572335226403,5.5750973691718,3.612,545.394337026023,557.876581310676,5.20913458472638,1070.78446358677,8.76884177268091,-0.309822041838734,-230.0386,-4.45
1356,Hufflepuff,Leila,Ruiz,1997-09-23,Right,,686.062458461016,1.61428051306996,-6.86062458461016,6.635,-467.135499199203,330.439331949559,5.78754728272413,1068.50423107879,3.58479080121582,-1.76594092526344,-247.57799,-98.04
1357,Hufflepuff,Danilo,Pickard,2001-06-11,Right,52727,407.667567198584,5.52406655323556,-4.07667567198584,6.235,-550.478327692942,406.365262243472,4.05705596108985,1051.990337395,3.54867577490229,0.614516804160552,-242.77415,-3.09
1358,Gryffindor,Leif,Cantu,1998-02-08,Left,44888,1016.2119403874,-2.98870538383811,-10.162119403874,4.99,-703.468473381121,601.279795060451,-5.3269468017477,938.462287064147,4.15085793231659,-1.10380487524972,-256.44968,256.09
1359,Ravenclaw,Blair,Candelaria,1996-12-06,Left,47250,-608.552832055418,6.85167774741371,6.08552832055418,4.471,601.666907820281,628.800817214399,4.76754035232818,1052.11527901085,7.43099517838059,-1.19261601279862,-228.47931,17.72
1360,Hufflepuff,Dianne,Vaught,2000-08-14,Left,27198,764.071639125744,5.24343448075519,-7.64071639125744,5.404,-357.438451747583,347.399512292434,6.21492776169199,1040.75497177659,4.74299234246014,-0.746694446181431,-244.90329,-1.87
1361,Slytherin,Bradly,Cain,1998-08-30,Right,65673,-593.784569455106,-8.10269013570108,5.93784569455106,-7.049,-426.690772854982,351.282821469876,6.85774720807826,1050.57332281108,9.10117932709435,0.342759291231161,-253.43132,-152.9
1362,Gryffindor,Cruz,Pannell,1998-01-18,Left,51626,458.586700338124,-3.98690252265376,-4.58586700338124,7.053,-344.005120490455,591.047948180933,-5.31556834438096,952.220514622914,0.311227549888884,-0.73580057379157,-250.2653,172.3
1363,Gryffindor,Lina,Townsend,1997-10-21,Left,67258,324.468136605088,-5.91666303156062,-3.24468136605088,2.959,-828.740880003783,583.81500895085,-6.29613845925481,944.714577152464,1.49809765442139,0.418530365773681,-256.14357,187.42
1364,Ravenclaw,Ruth,Treat,1997-10-14,Left,44701,-207.357903177134,5.26802876533295,2.07357903177134,7.6,777.49413271846,622.168086508047,4.73557374514328,1085.69679918231,8.94004788555464,-2.31323290587011,-229.29394,-20.43
1365,Hufflepuff,Fidel,Ginn,2000-12-10,Left,28456,806.608516918189,5.58360685434546,-8.06608516918189,3.646,-100.168443396584,348.013724492062,5.90177004946018,1020.88323128046,3.45022205930403,0.15693212656961,-246.31398,12.97
1366,Hufflepuff,Rudolf,Crouch,2001-10-19,Right,61915,263.913669498611,3.31955332575661,-2.63913669498611,6.057,-803.367497465807,385.957765239379,5.40288206081232,1081.16085989561,5.77046547844488,1.52014088128799,-243.50886,-66.11
1367,Slytherin,Kelvin,Zamora,1998-12-12,Left,36343,-611.129750508117,-2.70524865720907,6.11129750508117,-5.643,-478.54819617944,394.708597429405,2.15743427637867,1063.23403702909,8.22211195239137,-0.0230059028076032,-248.17483,-23.22
1368,Ravenclaw,Fernando,Champion,2001-02-03,Right,30828,-260.127428201798,3.6345504289218,2.60127428201798,6.223,466.183559696612,598.530835384934,3.52036914213142,1056.40145283848,8.14181264629477,0.333038931857064,-232.16003,27.73
1369,Hufflepuff,Bobbie,Snow,2000-10-29,Right,50145,608.121639877608,4.3431839273548,-6.08121639877608,6.181,-529.945591187558,389.901873471598,6.13439047926974,1054.23247592547,5.60219905021472,1.0646148914797,-244.46624,-28.99
1370,Gryffindor,Christian,Maldonado,1997-12-05,Left,42645,666.016532623046,-6.59750762285135,-6.66016532623046,4.162,-246.428588355663,577.429914385488,-3.9392411864167,923.503560326484,2.18883803584308,0.0963950356293763,-255.2965,184.89
1371,Ravenclaw,Eula,Stinson,1998-07-15,Left,42570,,6.16704137110091,5.21144887400503,3.759,267.61310195417,525.058059640179,4.33130982433219,1025.6270069131,3.31313224835917,-0.909455937914017,-232.78179,15.7
1372,Ravenclaw,Alex,Leavitt,1999-03-17,Left,54607,-600.987973569322,4.45582454799319,,4.341,419.717599450838,597.492229517551,2.21865332094667,1050.09958231572,4.96631321095143,0.343337798129089,-232.33453,13.23
1373,Hufflepuff,Catina,Whitehurst,2001-10-29,Right,51264,516.950019267246,4.73419611206147,-5.16950019267246,5.437,-638.051965660635,404.788800669551,4.25894313137825,1061.57728252321,5.57152797247314,0.265548522206095,-244.69562,-2.31
1374,Slytherin,Loren,Forrest,1998-12-03,Right,48818,-502.085748439457,-6.61420422780755,5.02085748439457,-6.391,-490.092638313557,371.18904791069,6.63929928888919,1053.66391589723,10.8533742568701,-0.140256822917178,-251.70933,-106.15
1375,Hufflepuff,Tammi,Almond,1998-06-20,Right,69088,536.535430595155,3.87103894606124,-5.36535430595155,6.696,-610.487757636692,368.427318877791,3.36828281543975,1068.95091115706,2.21910161324837,1.38394361884409,-246.04393,-52.64
1376,Gryffindor,Autumn,Thomsen,1998-01-12,Right,46825,672.569766523357,,-6.72569766523357,5.437,-506.455326919139,578.697220782359,-5.60592096340159,941.65190222875,1.36303961305705,-1.20683768108714,-253.94765,207.78
1377,Gryffindor,Lauri,Wilkinson,1997-10-26,Right,82744,653.242845950834,-1.86050382142681,-6.53242845950834,5.345,-630.096667286447,665.846572256454,-6.4164181258298,965.646044187459,3.29824970785693,1.22952123154605,-253.44305,213.77
1378,Ravenclaw,Levi,Felder,1998-02-19,Left,48202,-595.52263827104,3.43885612847558,5.9552263827104,3.521,449.620882332739,582.831319710683,5.53452652832733,1035.76756575342,6.89439030373254,1.0481414091358,-232.497,-12.27
1379,Slytherin,Bryan,Logsdon,1998-07-20,Right,52561,-355.270475604805,-4.89278318709973,3.55270475604805,-4.839,,442.93636006813,2.92434475497954,1049.89318625072,9.59062265255693,0.657251914235371,-250.92786,-33.02
1380,Hufflepuff,Daphne,Schuler,2001-07-22,Right,,415.865169306277,6.11695572648672,-4.15865169306277,3.703,-446.040948568185,363.370893103368,4.69932560639612,1053.65154327426,1.31465127859243,1.55949567367647,-246.13159,-58.26
1381,Ravenclaw,Diane,Maldonado,2000-11-23,Left,58448,-396.659251553995,4.71684345090227,3.96659251553995,6.964,669.670907211291,663.548340286618,2.98746693424435,1050.03703779655,6.52853583059074,1.29250298386708,-230.24532,18.37
1382,Hufflepuff,Zachariah,Norman,1998-12-26,Left,50407,,4.2746988367937,-4.81647074820001,5.238,-595.408999245632,404.897742446137,7.19644694785546,1057.3676718469,7.44906757455158,-0.11509025665111,-243.72921,-33.09
1383,Ravenclaw,Domenic,Carrion,2001-06-27,Right,,-790.628520389707,5.68671260143559,7.90628520389707,2.442,870.511648315272,540.400691985664,6.49827624188098,1075.85977061399,7.20589496465212,0.104642119362309,-228.08901,-59.84
1384,Ravenclaw,Carlotta,Neeley,1998-08-30,Right,41431,-486.964870754885,5.83575301982473,4.86964870754885,5.084,463.210262246341,577.703236173692,5.46384735383861,1056.39016694027,7.1984738488589,-0.66908378049319,-230.03411,-6.05
1385,Hufflepuff,Bobbie,Meehan,2001-02-27,Left,56428,310.806893441001,2.11920061577766,,5.233,-536.615291343019,446.591011957449,9.37601920753276,1053.3865167573,9.93707944355175,-0.447358506447858,-242.55764,-65.02
1386,Hufflepuff,Julius,Tirado,2001-08-30,Left,50264,540.278978609072,4.75865529863687,-5.40278978609072,6.395,-489.69553211334,402.512925894188,5.52866682196317,1048.97812062381,4.79983903812501,0.375464669507515,-243.52072,-16.93
1387,Ravenclaw,Adolph,Damico,1997-07-14,Right,78362,-578.20048127017,2.77340577107498,5.7820048127017,4.539,595.364208191379,577.782393677354,4.0682533228053,1036.00069728243,2.90814069423634,0.455311611704661,-234.19162,-57.27
1388,Ravenclaw,Lettie,Estrella,1997-12-31,Right,42143,-440.534575606877,6.18025184868062,4.40534575606877,5.01,451.048411729225,539.458132311578,4.17029263206584,1033.00909815411,3.33755588993455,-0.892257108265892,-231.73096,8.39
1389,Ravenclaw,Elmo,Stanton,1999-02-25,Left,-3149,-464.498108548978,2.41514186288814,4.64498108548978,2.878,-97.5858786181722,490.703069926979,5.84914376068226,1046.15360918895,9.98573333732608,-0.296716866711745,-234.12683,32.6
1390,Gryffindor,Hai,Burns,1998-12-15,Right,45797,605.080402796787,-2.51185806171408,-6.05080402796787,6.519,-370.668580089471,662.866295791875,-5.53069623785485,970.329027415144,5.14137546035712,1.21582808970142,-249.47542,225.38
1391,Hufflepuff,Jess,Rafferty,2000-12-30,Left,65205,349.352588889966,3.99936143383424,-3.49352588889966,6.097,-804.097830934693,471.286859661913,2.83463042120644,,6.77477816348021,-0.958258079301034,-243.83926,11.44
1392,Ravenclaw,Sybil,Wills,1997-05-13,Right,42726,-374.140732091175,6.21294394201449,3.74140732091175,6.656,601.525773962881,613.124829600731,4.57275445935729,1062.54113759667,7.38151563487939,-1.12265450507398,-228.96442,7.14
1393,Slytherin,Nell,Boettcher,1997-12-12,Right,46572,-611.575792095772,-5.70198897143813,6.11575792095772,-3.675,-577.360625990681,373.130991596197,8.34200004381826,1037.53381801648,9.54252057104816,1.28766400833557,-247.86671,-115.73
1394,Ravenclaw,Suzette,Culp,2000-07-07,Left,49681,-542.944423336027,6.20327329865168,5.42944423336027,4.311,436.071241919202,602.376095506324,3.95409001975266,1026.87600638498,5.02483648541914,,-231.17254,34.47
1395,Hufflepuff,Ike,Galvez,1999-04-21,Right,73991,93.5225473548419,5.67577296276868,-0.935225473548419,4,-782.152099735796,430.644328193607,5.1008397798133,1069.07079230313,5.71753391959004,0.690262266340709,-242.57102,-33.02
1396,Ravenclaw,Romona,Whitlow,1999-06-13,Right,63666,-644.489368673884,2.15384839240959,6.44489368673884,4.918,,633.853019899366,5.6150656653824,1070.95086841861,8.55441170964574,-1.39350741155363,-230.4437,-68.89
1397,Gryffindor,Rolf,Cottle,1997-10-06,Left,83831,685.539295429757,-6.20293647744867,-6.85539295429757,1.61,-571.719336072501,601.392122221444,-5.17935123964247,923.14972567556,1.85584798638288,-1.6728849911164,-260.40861,185.2
1398,Hufflepuff,Cedrick,Batson,1999-04-21,Right,41635,585.341774503941,7.81801471494029,-5.85341774503941,3.751,,432.451557531992,4.34085056776221,1032.32480515756,5.42375481012553,-0.0809055962422514,-243.80638,66.07
1399,Gryffindor,Lauretta,Hirsch,1998-03-12,Left,44354,282.268457793543,-7.11682340900141,-2.82268457793543,4.095,-573.818323828783,551.732079317116,-4.81617088477051,942.252549744227,1.37162825643058,-1.14817390923393,-253.71792,161.83
1400,Gryffindor,Alisha,Broome,1999-05-31,Left,56217,503.626082757032,-5.51515620712974,-5.03626082757032,4.488,-592.10037910171,581.819397374244,-5.28026123313709,937.649112366331,1.41897460393741,-1.94844168455246,-254.79353,187.82
1401,Slytherin,Jesse,Van,1999-08-17,Left,45656,-579.196949413532,-7.08194096712445,5.79196949413532,-4.896,-352.566872080243,394.480372073702,6.64550402724481,1043.88526082776,10.1146255484497,-0.903313329501621,-249.52768,-104.82
1402,Slytherin,Adriana,Byars,2001-01-05,Right,54069,-486.191086364914,-4.77612808810458,4.86191086364914,-5.671,-389.907285194951,401.556377096583,3.77786143643216,1047.36273629714,8.2463241707502,0.19114394114112,-250.89759,-61.64
1403,Ravenclaw,Juliana,Aranda,1998-09-18,Right,53337,-478.527717033751,2.70206323579781,4.78527717033751,4.246,371.178411228918,603.359695782539,4.6145477765002,1040.0876787447,7.47736397463389,1.45491700639313,-233.79125,-2.23
1404,Gryffindor,Neil,Seely,2001-04-30,Right,75470,438.542221772215,-4.79069614213243,-4.38542221772215,4.549,-282.820468701207,619.926455499727,-4.89853892238517,961.804664879247,2.10338182557976,-2.9531519399175,-253.02031,146.03
1405,Gryffindor,Rosemarie,Rosenberg,1998-12-01,Right,47712,568.884277425184,-6.9960938316927,-5.68884277425185,3.278,-519.972534088282,577.978970520741,-2.87474131106789,948.395991326382,5.2196891068363,-0.555123871678049,-255.55284,161.88
1406,Gryffindor,Clarissa,Muniz,1997-05-05,Right,52057,,-3.69501032327267,-3.64292411562718,5.533,-633.450366783529,613.144219432365,,969.190262914589,2.75303050695027,0.954209424793182,-250.98288,201.18
1407,Ravenclaw,Ulysses,Lovell,2001-04-27,Right,52534,-540.101056412093,3.03611351604647,5.40101056412093,5.136,620.323021722209,625.477775565824,7.53737597563752,1063.3884303815,10.4392267822775,0.15486524155417,-230.00043,-52.4
1408,Hufflepuff,Keshia,Stubblefield,1998-02-24,Left,56484,392.908324702772,6.58119008392533,-3.92908324702772,,-243.962299699535,389.137746022437,6.78087580358752,1029.61675853996,2.87601765112621,-0.993095257130782,-242.60906,-28.34
1409,Hufflepuff,Angie,Cash,1999-05-01,Left,66257,415.759773294996,4.79085178568423,-4.15759773294996,6.998,-732.508070965131,402.696247189385,3.29242029178091,1071.29070890124,3.49911021184979,1.42836614711373,-243.88303,-27.76
1410,Gryffindor,Vonda,Pierson,1999-04-20,Right,41751,564.463856559144,-6.37511205463042,-5.64463856559144,3.207,-705.978439698882,594.037574008076,-4.62689426931071,938.260091924698,4.85052419246459,-0.309885743596755,-255.86529,215.51
